"PostID","UserID","UserName","Comment","Timestamp","Datasource"
"63698","151491","Kayla Johnson DVM","Would love to see a crossover between Cheer and Vikings: Valhalla. The plot twists keep me on the edge of my seat.","2022-02-18 05:45:56","facebook"
"112053","540462","Matthew Tanner","How is Ratched not more popular? people are missing out","2022-03-21 14:59:10","facebook"
"46439","989735","Drew Smith","How is Squid Game not more popular? people are missing out","2023-06-17 16:30:41","facebook"
"111326","556602","Rodney Rowe","Outlander brings back so many memories. it's like a trip down memory lane","2022-05-16 04:44:34","facebook"
"20664","364623","Sharon Moore","The plot twists in Blood & Water are cleverly done. I'm still processing what I saw.","2024-04-30 00:34:14","facebook"
"68569","546465","Elizabeth Anderson","White Gold is the talk of the town. it's becoming a cultural touchstone","2023-09-07 15:19:11","facebook"
"117013","443241","Heather Smith","Just rewatched The Order, and it's even better the second time. it gets better with every viewing","2021-08-17 00:09:49","facebook"
"62275","332254","Savannah Wolfe","The soundtrack in Cobra Kai is my new favorite playlist. haunting","2024-04-19 22:18:04","facebook"
"89415","203170","Bridget Lopez","Netflix has truly stepped up their game with Messiah. Top-notch production value.","2024-01-20 09:03:10","facebook"
"70356","330017","Christine Johnson","How is Stranger Things not more popular? it's a hidden gem","2021-07-28 00:52:53","facebook"
"54524","840419","Cynthia Lamb","I can't stop recommending Blood & Water to everyone. the acting alone makes it worth watching","2022-09-01 20:23:52","facebook"
"51267","93134","Danielle Baker","Narcos reminds me of why I love Netflix. The cast is phenomenal.","2022-11-25 08:48:08","facebook"
"54815","484622","Tammy White","The setting of Arcane is beautifully crafted. Some actors outshine others.","2023-03-30 15:19:06","facebook"
"102653","380879","Diane Clark","Netflix really knows how to tell a story with Bridgerton. well-paced","2022-03-26 10:58:37","facebook"
"79026","285314","Carly Logan","The cast of The Defenders is amazing ensemble. I'm still processing what I saw.","2022-08-30 01:47:36","facebook"
"108263","829386","Cindy Wilson","The setting of Russian Doll is beautifully crafted. I'm invested in every performance.","2022-05-16 20:27:16","facebook"
"30648","422314","Colleen Olsen","Netflix has truly stepped up their game with The Witcher. Top-notch production value.","2024-08-11 13:47:27","facebook"
"82499","813792","Shawn Foster","The Politician had such an unexpected twist. mind-blowing","2021-06-08 22:14:54","facebook"
"115530","428936","James Hogan","Dead to Me has the best dialogue. so witty","2022-09-01 04:51:22","facebook"
"58653","867495","Rachel Trujillo","Anyone else waiting for season five of Queen Sono? hoping it comes soon","2022-05-20 04:43:08","facebook"
"53535","06306","Jamie King","I’ve never seen anything like 13 Reasons Why. it's truly original","2023-05-14 05:10:37","facebook"
"87710","303428","Theresa Krueger","Warrior Nun brings back so many memories. takes me back to simpler times","2022-04-08 06:03:05","facebook"
"56455","160047","Barbara Gomez","Away is the best thing I’ve seen on Netflix in a while. the acting alone makes it worth watching","2024-01-29 19:12:43","facebook"
"107370","860086","Thomas Gallagher","Netflix's original content like Ginny & Georgia is losing its edge. The production values are impressive.","2022-09-21 17:12:40","facebook"
"33581","238114","Ryan Larsen","The story arc in Firefly Lane is consistently engaging. Every character feels so real.","2024-09-05 01:47:49","facebook"
"51435","967106","Michelle Barker","I wish the supporting character from Luke Cage had more screen time. their storyline was fascinating","2023-12-04 20:29:57","facebook"
"2132","106057","Kelsey Stephens","Canceled my Netflix subscription because lack of new content I enjoy. Will miss Ratched though.","2022-12-16 01:41:33","facebook"
"76582","992804","Guy Harrison","The pacing of Daybreak is too slow. No spoilers, but wow!","2023-10-13 21:02:59","facebook"
"52743","224483","Rebecca Merritt","Would love to see a crossover between Cobra Kai and Indian Matchmaking. It's so relatable.","2021-02-09 15:01:04","facebook"
"9227","400385","Anne Palmer","Netflix never disappoints. Greenhouse Academy is Not as good as I expected.","2021-04-09 17:14:21","facebook"
"114005","202012","Heather Singleton","Has anyone watched Gentefied? Is it worth the hype?","2023-01-12 15:27:01","facebook"
"91369","722639","Jason Wright","The Chilling Adventures of Sabrina reminded me of Sense8. but with a unique twist","2022-12-05 23:13:52","facebook"
"110277","07524","Karen Khan","The slow burn in Hollywood is carefully planned. No spoilers, but wow!","2023-03-23 13:57:06","facebook"
"77519","423596","Mr. Benjamin Yu II","Netflix's user interface could use some work. Struggled to find Dark. Wish I could customize the homepage more.","2021-06-24 11:50:49","facebook"
"21267","525994","Daniel Trevino","Elite feels like a breath of fresh air. it's unlike anything else","2024-01-26 16:30:26","facebook"
"116510","954617","Randall Cruz","The latest episode of Messiah had me I'm still processing what I saw.. Not as good as I expected.","2021-03-20 16:18:28","facebook"
"87086","437312","Eric Hughes","I can't believe how Space Force ended. emotional","2021-03-18 04:12:13","facebook"
"38238","644094","Jessica Hoover","Fire Chasers was exactly what I needed this weekend. needed something uplifting","2022-04-06 05:48:26","facebook"
"77274","396631","Shannon Murphy","I’ve never seen anything like Shadowhunters. the execution is perfect","2021-07-24 07:00:50","facebook"
"114075","904417","Nicholas Taylor","I need more content like Mindhunter on Netflix. The plot twists keep me on the edge of my seat.","2022-12-27 20:02:33","facebook"
"105865","845919","Nicole Gonzales","The ending of Trinkets left me shocked. I'm invested in every performance.","2021-06-04 23:32:58","facebook"
"92422","265362","Tiffany Howard","Would love to see a crossover between Too Hot to Handle and The Haunting of Hill House. The plot twists keep me on the edge of my seat.","2023-07-14 08:22:00","facebook"
"97309","212616","Laura Olsen","Finished The Last Kingdom, now what should I watch next? Suggestions?","2022-02-12 02:40:42","facebook"
"117965","281834","Mary Morrison","Atypical should be required watching. Absolutely mind-blowing!","2024-08-19 02:47:32","facebook"
"723","639916","Logan Fritz","Why isn’t Netflix promoting The Witcher: Blood Origin more? should be featured more","2024-05-13 13:01:29","facebook"
"50129","336614","Jennifer Thomas","Netflix needs to improve their recommendation system. They're falling behind competitors in this area.","2023-01-02 07:41:33","facebook"
"105112","972380","Joseph Stokes","Daredevil is the best thing I’ve seen on Netflix in a while. it keeps you guessing until the end","2024-07-21 14:51:20","facebook"
"6963","449500","Felicia Thomas","The episodes of The Baby-Sitters Club are too short. leaves me wanting more","2021-01-15 03:29:56","facebook"
"16848","453900","Mikayla Coleman","The season finale of Cobra Kai was satisfying. I'm still processing what I saw.","2023-12-25 09:42:08","facebook"
"88853","45750","Ian Silva","Unpopular opinion: The spin-off is better than the original about Iron Fist.","2024-08-31 01:26:46","facebook"
"36560","654574","Lori Lucas","The pacing of Daredevil is too slow. No spoilers, but wow!","2021-02-05 08:27:13","facebook"
"114284","691275","Heather Compton DDS","I can’t believe they killed off the main protagonist in The Haunting of Hill House. what a plot twist","2023-05-14 16:28:59","facebook"
"111706","122583","James Jones","Why isn’t Netflix promoting Indian Matchmaking more? needs better exposure","2024-09-15 12:03:22","facebook"
"93980","108619","Sabrina Melton","I can't believe how much I cared about the villain in Raising Dion. emotionally attached","2024-06-30 07:46:48","facebook"
"63766","310383","Shannon Taylor","Canceled my Netflix subscription because lack of new content I enjoy. Will miss The Irregulars though.","2021-05-27 15:19:18","facebook"
"52747","978629","Rebecca Allen","The cast of The Defenders is exceptionally strong. No spoilers, but wow!","2022-02-08 15:04:47","facebook"
"97518","784141","Alexis Kane","I can't stop thinking about the emotional breakdown scene from Shadowhunters. I'm still processing what I saw.","2023-04-25 23:13:59","facebook"
"76728","836533","Jason Ramirez","Shadowhunters is a must-watch for fans of thriller. The plot twists keep me on the edge of my seat.","2021-02-25 23:23:41","facebook"
"58419","742919","Andrew Wright","Shadow and Bone perfectly captures the future vibe. Some actors outshine others.","2023-07-13 00:16:11","facebook"
"13295","578586","Crystal Carroll DVM","The acting in The Kominsky Method is Oscar-worthy. I'm invested in every performance.","2023-02-20 18:43:26","facebook"
"92526","195584","Jeffrey Pratt","I wish the supporting character from The Society had more screen time. their storyline was fascinating","2022-03-29 23:52:57","facebook"
"12011","853032","Amy Rojas","The pacing of 13 Reasons Why is inconsistent. Did not see that coming!","2021-02-22 07:47:00","facebook"
"101231","858938","Andres Johnson","The character development in Sweet Tooth is perfectly portrayed. I'm invested in every performance.","2024-01-26 09:57:13","facebook"
"4697","900400","Laura Brewer","I can't stop thinking about the climax from Daybreak. I'm still processing what I saw.","2022-10-19 11:45:14","facebook"
"44535","666758","Vanessa Williams","The character development in The Baby-Sitters Club is perfectly portrayed. Every character feels so real.","2021-02-02 21:50:43","facebook"
"95997","386209","Jennifer Gross","Does anyone else feel like Spinning Out ended too soon? satisfying","2023-07-29 15:40:29","facebook"
"88448","26259","Jesse Williams","I’ve never seen anything like Gentefied. the execution is perfect","2021-12-11 08:37:37","facebook"
"89983","323762","David Schmidt","Netflix's original content like Locke & Key is losing its edge. They're taking more risks.","2021-05-19 19:47:47","facebook"
"72241","129305","Mary Hoffman","The plot twists in Luke Cage are mind-bending. No spoilers, but wow!","2021-05-23 17:45:14","facebook"
"80819","230748","Dakota Brady","I’m obsessed with the wardrobe in The Defenders. beautifully crafted","2021-11-09 16:04:40","facebook"
"28858","52737","Lisa Byrd","White Lines season finale left me speechless. Did not see that coming!","2022-10-21 11:29:23","facebook"
"59578","68454","Faith Carpenter","Too Hot to Handle is the talk of the town. people can't stop talking about it","2023-01-18 12:41:20","facebook"
"20580","648120","George Todd","Is it just me, or is Luke Cage losing its charm?","2022-10-03 07:53:40","facebook"
"39463","171319","William Gonzalez","Canceled my Netflix subscription because I'm switching to a competitor. Will miss The Chilling Adventures of Sabrina though.","2024-06-25 14:38:27","facebook"
"63433","403691","Jeffrey Gonzalez","The latest episode of The Order had me Did not see that coming!. Absolutely mind-blowing!","2022-03-19 08:25:32","facebook"
"49394","246286","James Dean","Netflix's original content like The Baby-Sitters Club is better than most network shows. The production values are impressive.","2021-10-23 12:30:43","facebook"
"56515","839603","Kimberly Mack DDS","the supporting character in Lost in Space is my new favorite character. wonderfully developed","2024-06-22 05:53:50","facebook"
